id,customer_id,transaction_date,amount_usd,currency,destination_suburb,destination_city,transaction_type,description,reference_number
722,138,2025/03/22 15:54,4987.77,ZAR,Waterkloof,Pretoria,PAYMENT,Construction materials,TXN-2025-000832
723,122,2025/03/22 15:58,7900,ZAR,Daveyton,Johannesburg,DEPOSIT,Equipment lease,TXN-2025-002834
724,154,2025/03/22 18:33,1190.78,ZAR,Bloemfontein Central,Johannesburg,PAYMENT,Training costs,TXN-2025-001646
725,127,2025/03/23 08:49,390.83,ZAR,Waterkloof,Pretoria,WITHDRAWAL,Service payment,TXN-2025-002882
726,154,2025/03/23 09:11,15990,ZAR,Soshanguve,Pretoria,TRANSFER,Office equipment,TXN-2025-000078
727,169,2025/03/23 12:21,3160.81,ZAR,Waterkloof,Pretoria,PAYMENT,Personal transfer,TXN-2025-002210
728,171,2025/03/23 13:23,12500,ZAR,Umhlanga,Durban,DEPOSIT,Vehicle purchase,TXN-2025-001088
729,161,2025/03/23 13:37,8341.98,ZAR,East London Central,Cape Town,WITHDRAWAL,Donation,TXN-2025-000924
730,170,2025/03/23 17:31,15500,ZAR,Sea Point,Cape Town,DEPOSIT,Construction payment,TXN-2025-001965
731,142,2025/03/23 17:42,391.44,ZAR,Rosebank,Johannesburg,WITHDRAWAL,Loan repayment,TXN-2025-001715
732,26,2025/03/23 18:28,1183.15,ZAR,Woodlands,Durban,WITHDRAWAL,Training costs,TXN-2025-000346
733,78,2025/03/23 19:10,28149.5,ZAR,Durban North,Durban,WITHDRAWAL,Furniture purchase,TXN-2025-001028
734,101,2025/03/24 08:13,4785.48,ZAR,Alberton,Durban,WITHDRAWAL,Investment capital,TXN-2025-002406
735,5,2025/03/24 08:26,6500,ZAR,Paarl,Durban,PAYMENT,Commission payment,TXN-2025-000794
736,163,2025/03/24 08:47,2416.21,ZAR,Daveyton,Johannesburg,WITHDRAWAL,Office equipment,TXN-2025-000350
737,78,2025/03/24 08:54,11409.58,ZAR,Nyanga,Cape Town,DEPOSIT,Insurance premium,TXN-2025-002001
738,166,2025/03/24 09:29,19354.01,ZAR,Knysna,Johannesburg,PAYMENT,Property deposit,TXN-2025-002888
739,82,2025/03/24 10:26,13072.73,ZAR,Observatory,Cape Town,WITHDRAWAL,Export proceeds,TXN-2025-001598
740,122,2025/03/24 13:59,614.38,ZAR,Constantia,Cape Town,TRANSFER,Supplier payment,TXN-2025-002725
741,57,2025/03/24 15:38,2104.43,ZAR,Woodlands,Johannesburg,DEPOSIT,School fees,TXN-2025-000928
742,106,2025/03/25 11:00,9374.55,ZAR,Thokoza,Johannesburg,TRANSFER,Loan repayment,TXN-2025-002832
743,35,2025/03/25 12:51,1356.43,ZAR,Polokwane,Cape Town,DEPOSIT,Office equipment,TXN-2025-001428
744,101,2025/03/25 15:59,1147.75,ZAR,Polokwane,Cape Town,PAYMENT,Marketing services,TXN-2025-000582
745,120,2025/03/25 16:08,9990,ZAR,Lynnwood,Durban,TRANSFER,Savings transfer,TXN-2025-001815
746,19,2025/03/26 08:45,282.07,ZAR,George Central,Durban,WITHDRAWAL,IT services,TXN-2025-000646
747,50,2025/03/26 09:01,25990,ZAR,La Lucia,Johannesburg,WITHDRAWAL,Rental payment,TXN-2025-002996
748,18,2025/03/26 10:10,15999,ZAR,Pietermaritzburg,Johannesburg,TRANSFER,Consulting fee,TXN-2025-001054
749,158,2025/03/26 10:12,36489.68,ZAR,Ballito,Durban,DEPOSIT,Consulting fee,TXN-2025-001405
750,101,2025/03/26 10:35,15328.75,ZAR,Krugersdorp,Johannesburg,WITHDRAWAL,Import payment,TXN-2025-000035
751,118,2025/03/26 12:37,629.51,ZAR,Ballito,Durban,DEPOSIT,Entertainment costs,TXN-2025-000969
752,178,2025/03/26 12:57,3581.97,ZAR,Hatfield,Durban,PAYMENT,Sponsorship fee,TXN-2025-002093
753,192,2025/03/26 16:32,14799.01,ZAR,Sea Point,Cape Town,WITHDRAWAL,Property investment,TXN-2025-001945
754,108,2025/03/26 16:45,18132.26,ZAR,Mamelodi,Pretoria,PAYMENT,Entertainment costs,TXN-2025-000024
755,189,2025/03/26 17:27,8750.65,ZAR,Stellenbosch,Pretoria,PAYMENT,Investment funds,TXN-2025-001536
756,13,2025/03/26 19:47,4879.89,ZAR,Sea Point,Cape Town,WITHDRAWAL,Gift payment,TXN-2025-002202
757,155,2025/03/27 10:48,717.45,ZAR,Newlands,Pretoria,TRANSFER,Stock purchase,TXN-2025-001234
758,75,2025/03/27 11:02,10990,ZAR,Atteridgeville,Pretoria,PAYMENT,Loan repayment,TXN-2025-000751
759,67,2025/03/27 11:21,11606.71,ZAR,Somerset West,Pretoria,PAYMENT,Rental payment,TXN-2025-001436
760,45,2025/03/27 11:39,10950,ZAR,Pietermaritzburg,Johannesburg,TRANSFER,Personal transfer,TXN-2025-001537
761,194,2025/03/27 12:52,14815.01,ZAR,Brooklyn,Pretoria,DEPOSIT,Property investment,TXN-2025-000385
762,13,2025/03/27 14:50,462.76,ZAR,Benoni,Durban,WITHDRAWAL,Supplier payment,TXN-2025-002531
763,121,2025/03/27 15:24,8900,ZAR,Khayelitsha,Cape Town,PAYMENT,Stock purchase,TXN-2025-000012
764,200,2025/03/27 16:03,2101.47,ZAR,Kloof,Durban,PAYMENT,Construction materials,TXN-2025-002512
765,188,2025/03/27 16:53,765,ZAR,Diepsloot,Johannesburg,DEPOSIT,Training costs,TXN-2025-000014
766,199,2025/03/27 17:12,358.08,ZAR,Sea Point,Cape Town,TRANSFER,Utility payment,TXN-2025-002116
767,34,2025/03/27 18:02,8500,ZAR,Bedfordview,Cape Town,TRANSFER,Investment capital,TXN-2025-002850
768,72,2025/03/27 18:45,10990,ZAR,Chatsworth,Durban,DEPOSIT,Commission payment,TXN-2025-002268
769,33,2025/03/27 19:27,184.01,ZAR,Ballito,Durban,DEPOSIT,Trade payment,TXN-2025-001166
770,174,2025/03/28 08:02,37361.83,ZAR,Hatfield,Pretoria,DEPOSIT,Training costs,TXN-2025-001842
771,2,2025/03/28 10:56,845.33,ZAR,Tembisa,Pretoria,PAYMENT,Construction payment,TXN-2025-000446
772,94,2025/03/28 11:53,6000,ZAR,Daveyton,Johannesburg,DEPOSIT,Equipment purchase,TXN-2025-002440
773,180,2025/03/28 12:58,25950,ZAR,Polokwane,Pretoria,TRANSFER,School fees,TXN-2025-000959
774,19,2025/03/28 13:00,20900,ZAR,Umhlanga,Durban,WITHDRAWAL,Event payment,TXN-2025-001251
775,99,2025/03/28 13:38,3081.88,ZAR,Somerset West,Cape Town,TRANSFER,Personal transfer,TXN-2025-002504
776,144,2025/03/28 15:32,27376.31,ZAR,Mitchells Plain,Cape Town,PAYMENT,Commission payment,TXN-2025-001442
777,161,2025/03/29 08:31,6869.83,ZAR,Krugersdorp,Johannesburg,TRANSFER,Accounting services,TXN-2025-001911
778,97,2025/03/29 09:22,7460.52,ZAR,Berea,Johannesburg,WITHDRAWAL,Supplier payment,TXN-2025-001238
779,173,2025/03/29 09:26,23681.87,ZAR,Morningside,Durban,PAYMENT,School fees,TXN-2025-002075
780,93,2025/03/29 09:58,37099.08,ZAR,Knysna,Pretoria,PAYMENT,Family support,TXN-2025-002290
781,25,2025/03/29 14:03,7000,ZAR,Germiston,Cape Town,WITHDRAWAL,Training costs,TXN-2025-001557
782,156,2025/03/29 14:18,2038.32,ZAR,Alberton,Pretoria,WITHDRAWAL,IT services,TXN-2025-000058
783,16,2025/03/29 14:37,12145.31,ZAR,Kloof,Johannesburg,DEPOSIT,Service payment,TXN-2025-001875
784,40,2025/03/29 18:03,10468.24,ZAR,Nyanga,Cape Town,DEPOSIT,Accounting services,TXN-2025-002791
785,76,2025/03/29 19:05,16107.4,ZAR,Umhlanga,Durban,DEPOSIT,Stock purchase,TXN-2025-002933
786,78,2025/03/30 08:15,12500,ZAR,Camps Bay,Cape Town,DEPOSIT,Vehicle purchase,TXN-2025-000324
787,30,2025/03/30 08:29,4610.86,ZAR,Tsakane,Johannesburg,TRANSFER,Event payment,TXN-2025-000412
788,101,2025/03/30 10:46,33115.41,ZAR,Umhlanga Rocks,Johannesburg,WITHDRAWAL,Trade payment,TXN-2025-002618
789,175,2025/03/30 11:33,28987.21,ZAR,Soweto,Johannesburg,PAYMENT,Entertainment costs,TXN-2025-001093
790,26,2025/03/30 11:49,48049.77,ZAR,Boksburg,Cape Town,WITHDRAWAL,Sponsorship fee,TXN-2025-000361
791,140,2025/03/30 12:37,18149.93,ZAR,Polokwane,Cape Town,DEPOSIT,Legal fees,TXN-2025-000062
792,120,2025/03/30 15:06,15950,ZAR,Bedfordview,Cape Town,WITHDRAWAL,Donation,TXN-2025-000682
793,190,2025/03/30 16:24,13082.12,ZAR,Knysna,Cape Town,TRANSFER,Travel expenses,TXN-2025-001202
794,56,2025/03/30 19:35,5099.7,ZAR,Pietermaritzburg,Durban,PAYMENT,Investment funds,TXN-2025-001520
795,73,2025/03/31 08:00,804.02,ZAR,Paarl,Cape Town,TRANSFER,Utility payment,TXN-2025-000630
796,36,2025/03/31 09:45,722.56,ZAR,Centurion,Pretoria,WITHDRAWAL,Property deposit,TXN-2025-000732
797,36,2025/03/31 09:52,33872.59,ZAR,Salt Rock,Pretoria,PAYMENT,Savings transfer,TXN-2025-000772
798,151,2025/03/31 12:43,11559.7,ZAR,Tembisa,Durban,TRANSFER,Export proceeds,TXN-2025-002297
799,62,2025/03/31 13:58,4343.5,ZAR,Newlands,Pretoria,WITHDRAWAL,Maintenance costs,TXN-2025-002197
800,54,2025/03/31 14:44,13772.39,ZAR,Nyanga,Cape Town,TRANSFER,Loan repayment,TXN-2025-002638
801,91,2025/03/31 15:34,27865.28,ZAR,Daveyton,Johannesburg,DEPOSIT,Office equipment,TXN-2025-002709
802,112,2025/03/31 16:40,1160.24,ZAR,Umhlanga Rocks,Pretoria,PAYMENT,Gift payment,TXN-2025-001466
803,119,2025/03/31 17:17,719.32,ZAR,Ballito,Durban,DEPOSIT,Vehicle purchase,TXN-2025-000546
804,81,2025/03/31 17:51,10754.62,ZAR,Stellenbosch,Johannesburg,WITHDRAWAL,School fees,TXN-2025-000907
805,18,2025/03/31 18:58,5950,ZAR,Camps Bay,Cape Town,TRANSFER,Import payment,TXN-2025-001053
806,144,2025/03/31 19:58,3323.82,ZAR,Umhlanga,Durban,PAYMENT,Rental payment,TXN-2025-001334
807,200,2025/04/01 10:32,25900,ZAR,Ballito,Durban,TRANSFER,Accounting services,TXN-2025-001092
808,55,2025/04/01 11:43,169.55,ZAR,Green Point,Cape Town,TRANSFER,IT services,TXN-2025-000200
809,48,2025/04/01 12:29,9962.62,ZAR,Umlazi,Durban,TRANSFER,Service payment,TXN-2025-000808
810,185,2025/04/01 15:15,20500,ZAR,Polokwane,Durban,WITHDRAWAL,Professional services,TXN-2025-001517
811,70,2025/04/01 16:54,2014.6,ZAR,Thokoza,Johannesburg,PAYMENT,Software license,TXN-2025-001887
812,34,2025/04/01 17:33,1125.55,ZAR,Pretoria Central,Pretoria,DEPOSIT,Equipment purchase,TXN-2025-001599
813,188,2025/04/01 18:01,5458.84,ZAR,Plettenberg Bay,Cape Town,DEPOSIT,Consulting fee,TXN-2025-001960
814,38,2025/04/02 09:58,28141.6,ZAR,Soweto,Johannesburg,TRANSFER,Equipment lease,TXN-2025-001384
815,170,2025/04/02 10:15,13541.84,ZAR,Hatfield,Pretoria,TRANSFER,Business payment,TXN-2025-002465
816,94,2025/04/02 13:19,12999,ZAR,Bloemfontein Central,Durban,WITHDRAWAL,Business payment,TXN-2025-000528
817,172,2025/04/02 13:31,867.5,ZAR,Ivory Park,Johannesburg,PAYMENT,Consulting fee,TXN-2025-000003
818,72,2025/04/02 15:47,655.83,ZAR,Waterkloof,Pretoria,TRANSFER,Medical expenses,TXN-2025-002235
819,73,2025/04/03 08:54,1119.29,ZAR,Hatfield,Cape Town,TRANSFER,Travel expenses,TXN-2025-002337
820,14,2025/04/03 09:28,9321.49,ZAR,Rosebank,Johannesburg,PAYMENT,Rental payment,TXN-2025-000503
821,111,2025/04/03 13:08,20900,ZAR,Nelspruit,Durban,TRANSFER,Service payment,TXN-2025-001293
822,18,2025/04/03 13:38,222.74,ZAR,Sea Point,Cape Town,TRANSFER,Construction materials,TXN-2025-000922
823,33,2025/04/03 16:17,1042.8,ZAR,Camps Bay,Cape Town,PAYMENT,Vehicle purchase,TXN-2025-001114
824,7,2025/04/03 19:15,4771.29,ZAR,Kloof,Cape Town,PAYMENT,Import payment,TXN-2025-002382
825,141,2025/04/04 08:26,1415.02,ZAR,Salt Rock,Pretoria,PAYMENT,Subscription fee,TXN-2025-000917
826,61,2025/04/04 08:56,11581.81,ZAR,Waterkloof,Pretoria,DEPOSIT,Accounting services,TXN-2025-001069
827,9,2025/04/04 09:48,19966.96,ZAR,Ballito,Durban,DEPOSIT,Supplier payment,TXN-2025-002099
828,129,2025/04/04 12:57,15950,ZAR,Randburg,Johannesburg,DEPOSIT,Utility payment,TXN-2025-002898
829,142,2025/04/04 13:06,1167.92,ZAR,Paarl,Pretoria,DEPOSIT,Construction payment,TXN-2025-001794
830,143,2025/04/04 16:08,10203.59,ZAR,Brooklyn,Pretoria,WITHDRAWAL,Insurance premium,TXN-2025-000329
831,115,2025/04/04 16:11,25000,ZAR,Pietermaritzburg,Pretoria,TRANSFER,Office equipment,TXN-2025-002049
832,167,2025/04/04 18:09,44410.02,ZAR,Centurion,Pretoria,WITHDRAWAL,Property investment,TXN-2025-000492
833,123,2025/04/04 18:51,3100.74,ZAR,George Central,Pretoria,DEPOSIT,Sponsorship fee,TXN-2025-001918
834,13,2025/04/04 18:52,6862.03,ZAR,Pretoria Central,Pretoria,TRANSFER,School fees,TXN-2025-002395
835,130,2025/04/04 19:08,1098.16,ZAR,Randburg,Johannesburg,TRANSFER,Subscription fee,TXN-2025-001731
836,111,2025/04/05 13:05,8500,ZAR,Sandton,Johannesburg,TRANSFER,Business payment,TXN-2025-001540
837,18,2025/04/05 13:31,9494.6,ZAR,Waterkloof,Pretoria,PAYMENT,Training costs,TXN-2025-001956
838,174,2025/04/05 15:11,858.38,ZAR,Constantia,Cape Town,WITHDRAWAL,Marketing services,TXN-2025-002188
839,193,2025/04/05 16:11,12900,ZAR,Centurion,Pretoria,WITHDRAWAL,Equipment purchase,TXN-2025-002822
840,118,2025/04/05 19:17,3804.3,ZAR,Orange Farm,Johannesburg,TRANSFER,Property investment,TXN-2025-001596
841,42,2025/04/06 08:17,5990,ZAR,Alexandra,Johannesburg,TRANSFER,Medical expenses,TXN-2025-001533
842,197,2025/04/06 08:44,7010.6,ZAR,Westville,Pretoria,TRANSFER,Subscription fee,TXN-2025-002740
843,187,2025/04/06 10:00,20990,ZAR,Newlands,Durban,PAYMENT,Legal fees,TXN-2025-002415
844,72,2025/04/06 10:46,912.09,ZAR,Bloemfontein Central,Johannesburg,WITHDRAWAL,Personal transfer,TXN-2025-001545
845,174,2025/04/06 13:17,5500,ZAR,Soweto,Johannesburg,PAYMENT,Savings transfer,TXN-2025-002380
846,192,2025/04/06 14:32,26035.15,ZAR,Sea Point,Cape Town,DEPOSIT,Donation,TXN-2025-001208
847,61,2025/04/06 16:53,3130.76,ZAR,Lynnwood,Durban,PAYMENT,Marketing services,TXN-2025-001492
848,43,2025/04/06 18:15,664.02,ZAR,Waterkloof,Pretoria,DEPOSIT,Equipment lease,TXN-2025-001410
849,13,2025/04/06 18:41,1460.45,ZAR,Kimberley Central,Cape Town,PAYMENT,Travel expenses,TXN-2025-001489
850,78,2025/04/06 19:09,24207.49,ZAR,Richards Bay,Durban,TRANSFER,Stock purchase,TXN-2025-001100
851,14,2025/04/06 19:27,8500,ZAR,Pretoria Central,Pretoria,DEPOSIT,Sponsorship fee,TXN-2025-000377
852,12,2025/04/06 19:32,973.69,ZAR,Paarl,Pretoria,WITHDRAWAL,Subscription fee,TXN-2025-001145
853,148,2025/04/06 19:33,16269.68,ZAR,Pretoria Central,Pretoria,PAYMENT,Equipment lease,TXN-2025-001241
854,12,2025/04/06 19:45,785.6,ZAR,Germiston,Durban,TRANSFER,Legal fees,TXN-2025-000715
855,159,2025/04/07 11:00,1851.15,ZAR,Bedfordview,Cape Town,TRANSFER,Utility payment,TXN-2025-002094
856,38,2025/04/07 13:38,14784.21,ZAR,Edenvale,Johannesburg,TRANSFER,Training costs,TXN-2025-001724
857,171,2025/04/07 14:21,29313.84,ZAR,Phoenix,Durban,WITHDRAWAL,Investment capital,TXN-2025-001192
858,20,2025/04/07 15:23,254.86,ZAR,Woodlands,Cape Town,PAYMENT,Medical expenses,TXN-2025-002517
859,28,2025/04/07 16:12,4849.38,ZAR,East London Central,Pretoria,PAYMENT,Loan repayment,TXN-2025-001812
860,185,2025/04/07 17:22,5087.93,ZAR,Newlands,Johannesburg,DEPOSIT,Equipment lease,TXN-2025-000196
861,133,2025/04/07 17:24,23249.94,ZAR,Bedfordview,Pretoria,DEPOSIT,Medical expenses,TXN-2025-001252
862,22,2025/04/07 17:52,6950,ZAR,Edenvale,Johannesburg,TRANSFER,Donation,TXN-2025-000743
863,160,2025/04/07 19:03,6999,ZAR,Sunnyside,Pretoria,DEPOSIT,Marketing services,TXN-2025-001936
864,59,2025/04/07 19:28,6950,ZAR,Phoenix,Durban,WITHDRAWAL,Family support,TXN-2025-001778
865,94,2025/04/08 08:40,3971.51,ZAR,Green Point,Cape Town,TRANSFER,Legal fees,TXN-2025-001274
866,20,2025/04/08 10:06,2996.68,ZAR,Claremont,Durban,PAYMENT,Family support,TXN-2025-001899
867,137,2025/04/08 11:20,46371.01,ZAR,Katlehong,Johannesburg,PAYMENT,Training costs,TXN-2025-000206
868,52,2025/04/08 11:55,13930.58,ZAR,Port Elizabeth Central,Johannesburg,TRANSFER,Construction payment,TXN-2025-000515
869,158,2025/04/08 12:48,12500,ZAR,La Lucia,Durban,DEPOSIT,Utility payment,TXN-2025-001572
870,27,2025/04/08 12:56,7500,ZAR,Paarl,Cape Town,PAYMENT,Property deposit,TXN-2025-000833
871,30,2025/04/08 13:44,6900,ZAR,Morningside,Durban,TRANSFER,Export proceeds,TXN-2025-002582
872,178,2025/04/08 15:08,1087.42,ZAR,Krugersdorp,Johannesburg,TRANSFER,Travel expenses,TXN-2025-000464
873,112,2025/04/08 15:30,9322.74,ZAR,Khayelitsha,Cape Town,TRANSFER,Stock purchase,TXN-2025-002795
874,132,2025/04/08 15:39,1133.31,ZAR,Mitchells Plain,Cape Town,PAYMENT,Office equipment,TXN-2025-002678
875,13,2025/04/08 18:03,20950,ZAR,Umhlanga,Durban,PAYMENT,Insurance premium,TXN-2025-002223
876,26,2025/04/08 18:25,6500,ZAR,Menlyn,Pretoria,TRANSFER,Vehicle purchase,TXN-2025-000181
877,148,2025/04/09 09:30,1404.31,ZAR,Sea Point,Cape Town,DEPOSIT,Subscription fee,TXN-2025-002078
878,142,2025/04/09 09:34,301.69,ZAR,Ballito,Durban,DEPOSIT,Import payment,TXN-2025-000867
879,100,2025/04/09 10:14,6836.73,ZAR,Port Elizabeth Central,Johannesburg,TRANSFER,Insurance premium,TXN-2025-002279
880,179,2025/04/09 11:26,7347.39,ZAR,Polokwane,Durban,PAYMENT,Trade payment,TXN-2025-002610
881,21,2025/04/09 11:41,12500,ZAR,Newlands,Pretoria,TRANSFER,Investment funds,TXN-2025-001319
882,37,2025/04/09 12:09,35380.43,ZAR,Arcadia,Pretoria,DEPOSIT,Export proceeds,TXN-2025-000687
883,18,2025/04/09 13:35,9500,ZAR,Camps Bay,Cape Town,WITHDRAWAL,IT services,TXN-2025-002050
884,110,2025/04/09 13:59,9990,ZAR,Umlazi,Durban,PAYMENT,Savings transfer,TXN-2025-001374
885,156,2025/04/09 14:15,8281.76,ZAR,Plettenberg Bay,Pretoria,PAYMENT,Equipment lease,TXN-2025-000710
886,95,2025/04/09 17:11,1290.52,ZAR,Atteridgeville,Pretoria,PAYMENT,Travel expenses,TXN-2025-002681
887,148,2025/04/09 18:19,25500,ZAR,Woodlands,Pretoria,PAYMENT,School fees,TXN-2025-002458
888,190,2025/04/09 18:20,10950,ZAR,Edenvale,Johannesburg,DEPOSIT,Commission payment,TXN-2025-000354
889,129,2025/04/10 08:49,7500,ZAR,Richards Bay,Durban,DEPOSIT,Savings transfer,TXN-2025-001122
890,115,2025/04/10 09:25,12374.25,ZAR,Menlyn,Pretoria,WITHDRAWAL,Medical expenses,TXN-2025-000517
891,14,2025/04/10 09:40,36890.92,ZAR,Woodlands,Cape Town,WITHDRAWAL,Investment capital,TXN-2025-002868
892,16,2025/04/10 11:28,112.5,ZAR,Westville,Durban,DEPOSIT,Construction materials,TXN-2025-002813
893,80,2025/04/10 13:37,36378.63,ZAR,Kimberley Central,Cape Town,PAYMENT,Sponsorship fee,TXN-2025-001669
894,56,2025/04/10 14:52,9500,ZAR,Ballito,Durban,TRANSFER,Equipment lease,TXN-2025-002828
895,116,2025/04/10 14:57,10000,ZAR,Richards Bay,Durban,DEPOSIT,Commission payment,TXN-2025-002827
896,31,2025/04/10 15:09,30848.14,ZAR,Pietermaritzburg,Johannesburg,TRANSFER,Loan repayment,TXN-2025-000447
897,191,2025/04/10 16:41,42358.16,ZAR,Alberton,Pretoria,TRANSFER,Construction materials,TXN-2025-001927
898,117,2025/04/10 17:26,438.43,ZAR,Stellenbosch,Pretoria,TRANSFER,Vehicle purchase,TXN-2025-001417
899,127,2025/04/10 17:58,931.23,ZAR,Umhlanga,Durban,DEPOSIT,Furniture purchase,TXN-2025-001273
900,20,2025/04/10 18:13,27243.13,ZAR,Nelspruit,Durban,TRANSFER,Sponsorship fee,TXN-2025-000366
901,134,2025/04/11 10:12,25950,ZAR,Waterkloof,Pretoria,PAYMENT,Family support,TXN-2025-000605
902,32,2025/04/11 12:51,3527.1,ZAR,Kloof,Pretoria,WITHDRAWAL,Utility payment,TXN-2025-001194
903,128,2025/04/11 14:56,7999,ZAR,Salt Rock,Cape Town,TRANSFER,Personal transfer,TXN-2025-002870
904,200,2025/04/11 16:11,40060.97,ZAR,Khayelitsha,Cape Town,PAYMENT,Property deposit,TXN-2025-002703
905,89,2025/04/11 17:21,6950,ZAR,Benoni,Johannesburg,WITHDRAWAL,Software license,TXN-2025-002839
906,43,2025/04/11 17:27,10649.57,ZAR,Newlands,Pretoria,TRANSFER,Family support,TXN-2025-000773
907,107,2025/04/11 19:19,7175.4,ZAR,Benoni,Cape Town,WITHDRAWAL,Furniture purchase,TXN-2025-002942
908,11,2025/04/11 19:30,25381.07,ZAR,Knysna,Johannesburg,TRANSFER,Construction materials,TXN-2025-000173
909,36,2025/04/12 12:22,12950,ZAR,Brooklyn,Pretoria,PAYMENT,Accounting services,TXN-2025-000706
910,113,2025/04/12 14:01,10576.61,ZAR,Hillcrest,Pretoria,PAYMENT,Business payment,TXN-2025-002303
911,200,2025/04/12 15:00,15950,ZAR,Tembisa,Cape Town,TRANSFER,Office equipment,TXN-2025-001821
912,158,2025/04/12 16:15,9500.99,ZAR,Randburg,Johannesburg,TRANSFER,Loan repayment,TXN-2025-001561
913,140,2025/04/12 17:10,13287.63,ZAR,Ballito,Durban,WITHDRAWAL,Loan repayment,TXN-2025-001312
914,121,2025/04/12 17:14,41668.49,ZAR,Arcadia,Durban,PAYMENT,Office equipment,TXN-2025-002715
915,108,2025/04/12 17:48,4529.07,ZAR,Alberton,Johannesburg,WITHDRAWAL,Software license,TXN-2025-002841
916,71,2025/04/12 19:08,141.57,ZAR,Arcadia,Johannesburg,PAYMENT,Personal transfer,TXN-2025-002324
917,130,2025/04/12 19:36,8000,ZAR,George Central,Johannesburg,TRANSFER,School fees,TXN-2025-000745
918,6,2025/04/12 19:42,4896.83,ZAR,Orange Farm,Johannesburg,WITHDRAWAL,Training costs,TXN-2025-000116
919,110,2025/04/13 08:38,5000,ZAR,Woodlands,Pretoria,WITHDRAWAL,Office equipment,TXN-2025-001424
920,41,2025/04/13 09:12,4778.99,ZAR,Knysna,Johannesburg,PAYMENT,Accounting services,TXN-2025-001682
921,143,2025/04/13 09:26,25950,ZAR,Port Elizabeth Central,Cape Town,WITHDRAWAL,Office equipment,TXN-2025-002843
922,178,2025/04/13 13:34,1880.44,ZAR,Bedfordview,Johannesburg,TRANSFER,Utility payment,TXN-2025-002448
923,116,2025/04/13 13:42,5072.99,ZAR,Alberton,Durban,TRANSFER,Consulting fee,TXN-2025-000854
924,34,2025/04/13 15:17,1681.71,ZAR,Fourways,Johannesburg,DEPOSIT,Insurance premium,TXN-2025-000328
925,108,2025/04/13 15:18,4578.87,ZAR,Mossel Bay,Durban,DEPOSIT,IT services,TXN-2025-001865
926,50,2025/04/13 16:33,15950,ZAR,Westville,Johannesburg,TRANSFER,Travel expenses,TXN-2025-000887
927,167,2025/04/13 16:37,12999,ZAR,Randburg,Johannesburg,DEPOSIT,Rental payment,TXN-2025-000931
928,29,2025/04/13 17:05,163.8,ZAR,Alberton,Cape Town,TRANSFER,Commission payment,TXN-2025-002473
929,23,2025/04/13 18:16,3971.56,ZAR,Bedfordview,Pretoria,TRANSFER,Utility payment,TXN-2025-000990
930,5,2025/04/13 18:22,34119.1,ZAR,Hatfield,Durban,WITHDRAWAL,Import payment,TXN-2025-000294
931,56,2025/04/13 18:37,486.83,ZAR,Bloemfontein Central,Cape Town,DEPOSIT,Property investment,TXN-2025-000796
932,64,2025/04/13 19:20,2048.59,ZAR,Phoenix,Durban,TRANSFER,Sponsorship fee,TXN-2025-002694
933,189,2025/04/14 13:03,100.2,ZAR,Umlazi,Durban,WITHDRAWAL,School fees,TXN-2025-000126
934,69,2025/04/14 13:19,2184.82,ZAR,Woodlands,Johannesburg,PAYMENT,Consulting fee,TXN-2025-000844
935,86,2025/04/14 14:42,6990,ZAR,Waterkloof,Pretoria,WITHDRAWAL,Software license,TXN-2025-000895
936,198,2025/04/14 16:24,10950,ZAR,Bloemfontein Central,Pretoria,PAYMENT,Service payment,TXN-2025-000497
937,77,2025/04/14 16:26,8632.58,ZAR,Pretoria Central,Pretoria,TRANSFER,Loan repayment,TXN-2025-002660
938,23,2025/04/15 08:00,3182.12,ZAR,Newlands,Johannesburg,WITHDRAWAL,Maintenance costs,TXN-2025-001248
939,189,2025/04/15 15:37,10900,ZAR,Edenvale,Cape Town,DEPOSIT,School fees,TXN-2025-001733
940,50,2025/04/15 16:09,9000,ZAR,Observatory,Cape Town,DEPOSIT,Accounting services,TXN-2025-000654
941,117,2025/04/15 17:34,2732.71,ZAR,Salt Rock,Johannesburg,DEPOSIT,Event payment,TXN-2025-001509
942,192,2025/04/16 09:34,21539.88,ZAR,Observatory,Cape Town,TRANSFER,School fees,TXN-2025-002362
943,171,2025/04/16 10:00,3277.72,ZAR,Newlands,Johannesburg,DEPOSIT,Software license,TXN-2025-000723
944,64,2025/04/16 13:27,7500,ZAR,Pietermaritzburg,Pretoria,DEPOSIT,Family support,TXN-2025-001179
945,169,2025/04/16 15:53,26553.54,ZAR,Sea Point,Cape Town,TRANSFER,Insurance premium,TXN-2025-002710
946,84,2025/04/17 12:46,41007.73,ZAR,Tembisa,Johannesburg,WITHDRAWAL,Maintenance costs,TXN-2025-001047
947,105,2025/04/17 13:56,895.17,ZAR,Tembisa,Durban,PAYMENT,Vehicle purchase,TXN-2025-000714
948,62,2025/04/17 14:16,12362.88,ZAR,Manenberg,Cape Town,WITHDRAWAL,Professional services,TXN-2025-000874
949,169,2025/04/17 14:50,8000,ZAR,Bloemfontein Central,Cape Town,WITHDRAWAL,Insurance premium,TXN-2025-002028
950,3,2025/04/17 15:11,43870.06,ZAR,Edenvale,Durban,PAYMENT,Equipment purchase,TXN-2025-001644
